method,dataset,seed,bidirectional_chamfer,eps_stop,eval_eps_used,gen_chamfer,gen_manifold_dist,gt_to_learned_mean,gt_to_learned_p95,learned_to_gt_mean,learned_to_gt_p95,n_gt,n_learned,pred_FPrate,pred_on_mean_v,pred_precision,pred_recall,proj_manifold_dist,proj_steps,proj_true_dist,proj_v_residual,train_seconds
delta,2d_sparse_sine,173,0.1625906229019165,0.03590487688779831,0.03590487688779831,,,0.08774403482675552,0.5005139112472534,0.07484658062458038,0.3706015944480896,1024.0,4096.0,0.016233766233766232,0.0003434156533330679,0.8076171875,0.577392578125,0.07366421818733215,52.63427734375,0.1338217854499817,0.010306979529559612,3.206715845997678
delta,2d_sparse_sine,271,0.1525299847126007,0.06109292060136795,0.06109292060136795,,,0.04247839003801346,0.15473343431949615,0.11005158722400665,0.6451269388198853,1024.0,4096.0,0.02467462039045553,0.0005693313432857394,0.852294921875,0.82763671875,0.10894019901752472,49.758544921875,0.1556558907032013,0.0069907414726912975,3.244056184001238
delta,2d_sparse_sine,509,0.06332586705684662,0.04588443040847778,0.04588443040847778,,,0.029055649414658546,0.16696122288703918,0.03427021950483322,0.11786159127950668,1024.0,4096.0,0.007778969957081545,0.00033648082171566784,0.939697265625,0.71728515625,0.03266522288322449,56.466064453125,0.09194790571928024,0.016413772478699684,3.1040892849996453
delta,2d_sparse_sine,877,0.07236222177743912,0.026963617652654648,0.026963617652654648,,,0.034187570214271545,0.16925320029258728,0.03817465156316757,0.1270754486322403,1024.0,4096.0,0.005106154259607632,0.0001461119536543265,0.939453125,0.71630859375,0.03679278492927551,57.509033203125,0.10438191145658493,0.012367896735668182,3.128419736000069
delta,2d_sparse_sine,1123,0.12909668684005737,0.0841318741440773,0.0841318741440773,,,0.04373115301132202,0.14441126585006714,0.08536553382873535,0.4904095530509949,1024.0,4096.0,0.06345381526104418,0.0010818314040079713,0.7890625,0.773681640625,0.0843123346567154,51.38916015625,0.16085022687911987,0.015356163494288921,3.2690817980001157
delta,2d_sparse_sine,2027,0.11793617159128189,0.02684354968369007,0.02684354968369007,,,0.04888955503702164,0.25634765625,0.06904661655426025,0.32230907678604126,1024.0,4096.0,0.019844462322338427,0.0001637909299461171,0.808837890625,0.658203125,0.06781485676765442,52.93896484375,0.13218463957309723,0.008717885240912437,3.11362741099947
delta,2d_sparse_sine,3251,0.2707078456878662,0.030199812725186348,0.030199812725186348,,,0.1782851368188858,1.1950016021728516,0.0924227237701416,0.4266726076602936,1024.0,4096.0,0.008803301237964236,0.00018366758013144135,0.766845703125,0.571044921875,0.09093032032251358,57.581298828125,0.2009701430797577,0.014719376340508461,3.540993302998686
delta,3d_planar_arm_line_n3_traj,173,0.4686882495880127,0.05480768531560898,0.05480768531560898,,,0.12541081011295319,0.27525490522384644,0.3432774543762207,1.2448313236236572,1024.0,4096.0,0.05507832238504295,0.0007192145567387342,0.3134765625,0.78564453125,0.27675187587738037,49.609130859375,1.025417685508728,0.04488322511315346,57.24961849600004
delta,3d_planar_arm_line_n3_traj,271,0.36229604482650757,0.04614116996526718,0.04614116996526718,,,0.11089004576206207,0.22667594254016876,0.2514059841632843,0.616195797920227,1024.0,4096.0,0.05016385177716158,0.0004947384586557746,0.3505859375,0.8017578125,0.1785329282283783,51.463623046875,0.9210384488105774,0.028850335627794266,58.16425880699899
delta,3d_planar_arm_line_n3_traj,509,0.3403967618942261,0.051076579838991165,0.051076579838991165,,,0.11480697989463806,0.2205895632505417,0.225589781999588,0.4970014691352844,1024.0,4096.0,0.044923857868020306,0.0005535578820854425,0.3681640625,0.806640625,0.14906831085681915,49.9873046875,1.0363951921463013,0.021963324397802353,62.747961812998255
delta,3d_planar_arm_line_n3_traj,877,0.44136983156204224,0.05711031332612038,0.05711031332612038,,,0.12843094766139984,0.3043424189090729,0.3129388988018036,1.108862280845642,1024.0,4096.0,0.05801874841651888,0.0008233896223828197,0.3203125,0.75830078125,0.24624259769916534,49.712646484375,0.926173210144043,0.03174872323870659,59.988640838997526
delta,3d_planar_arm_line_n3_traj,1123,0.30247268080711365,0.0363224521279335,0.0363224521279335,,,0.09965900331735611,0.20872049033641815,0.20281368494033813,0.44941461086273193,1024.0,4096.0,0.018963337547408345,0.0003069607191719115,0.419677734375,0.7802734375,0.12625478208065033,51.200927734375,0.9968955516815186,0.020322320982813835,59.293901832999836
delta,3d_planar_arm_line_n3_traj,2027,0.3374677300453186,0.04008527100086212,0.04008527100086212,,,0.11402562260627747,0.2539142370223999,0.22344212234020233,0.5115958452224731,1024.0,4096.0,0.02974539954625662,0.0004446091770660132,0.398681640625,0.73779296875,0.1501201093196869,50.16455078125,0.8499399423599243,0.016674838960170746,59.03667007200056
delta,3d_planar_arm_line_n3_traj,3251,0.408109188079834,0.04442458972334862,0.04442458972334862,,,0.11809934675693512,0.2692372798919678,0.29000985622406006,0.958908200263977,1024.0,4096.0,0.041835699797160245,0.00046078930608928204,0.373046875,0.7744140625,0.22356708347797394,50.427978515625,0.9432994723320007,0.01594686135649681,59.47417657000187
delta,3d_spatial_arm_ellip_n3,173,0.23474638164043427,0.03349792957305908,0.03349792957305908,,,0.018345540389418602,0.03076767735183239,0.2164008468389511,0.758948802947998,1024.0,4096.0,0.02837573385518591,0.00024251453578472137,0.14599609375,0.871826171875,0.21618963778018951,49.284912109375,0.39124366641044617,0.02302214317023754,7.233675825998944
delta,3d_spatial_arm_ellip_n3,271,0.19554300606250763,0.05782904848456383,0.05782904848456383,,,0.04282486438751221,0.08659347891807556,0.15271814167499542,0.33241286873817444,1024.0,4096.0,0.06868736250305549,0.0006443487363867462,0.057861328125,0.88720703125,0.15256178379058838,49.060302734375,0.2895473539829254,0.0012474858667701483,7.385065221998957
delta,3d_spatial_arm_ellip_n3,509,0.10454617440700531,0.03772256523370743,0.03772256523370743,,,0.02116132155060768,0.044439613819122314,0.08338484913110733,0.2258416712284088,1024.0,4096.0,0.02762836185819071,0.00024195987498387694,0.1552734375,0.91748046875,0.08314516395330429,51.044921875,0.29086950421333313,0.021440422162413597,7.4366418620011245
delta,3d_spatial_arm_ellip_n3,877,0.0751376524567604,0.023634063079953194,0.023634063079953194,,,0.014501911588013172,0.0254442747682333,0.06063573807477951,0.140727698802948,1024.0,4096.0,0.011730205278592375,9.339602547697723e-05,0.248046875,0.915771484375,0.06031306833028793,49.997802734375,0.30927038192749023,0.034380894154310226,7.612793397998757
delta,3d_spatial_arm_ellip_n3,1123,0.0914837121963501,0.04486710950732231,0.04486710950732231,,,0.023791376501321793,0.043982479721307755,0.0676923394203186,0.163347065448761,1024.0,4096.0,0.0273972602739726,0.0003807065077126026,0.131103515625,0.886474609375,0.06744623184204102,50.9052734375,0.29350000619888306,0.022011052817106247,7.056096448002791
delta,3d_spatial_arm_ellip_n3,2027,0.07566291838884354,0.029530653730034828,0.029530653730034828,,,0.013083280064165592,0.02527567185461521,0.06257963925600052,0.1606270670890808,1024.0,4096.0,0.010513447432762836,0.00020606677571777254,0.365966796875,0.92724609375,0.06222573295235634,52.884521484375,0.3062051236629486,0.040035687386989594,7.117446184001892
delta,3d_spatial_arm_ellip_n3,3251,0.1127033531665802,0.04267030581831932,0.04267030581831932,,,0.021189704537391663,0.051117248833179474,0.09151364862918854,0.2687414586544037,1024.0,4096.0,0.03471882640586797,0.00032322562765330076,0.129150390625,0.89892578125,0.09129466861486435,50.374267578125,0.30988603830337524,0.010705199092626572,7.432387931999983
delta,3d_twosphere_traj,173,0.12399349361658096,0.01772616058588028,0.01772616058588028,,,0.04513447731733322,0.09821626543998718,0.07885901629924774,0.15131688117980957,1024.0,4096.0,0.03391959798994975,7.744859613012522e-05,0.465087890625,0.796875,0.043798670172691345,53.097412109375,0.05184923857450485,0.009369662962853909,14.689597888002027
delta,3d_twosphere_traj,271,0.12192544341087341,0.01706630550324917,0.01706630550324917,,,0.045485351234674454,0.09582497179508209,0.07644009590148926,0.1439620852470398,1024.0,4096.0,0.03756933938477055,8.163113670889288e-05,0.49365234375,0.720703125,0.04104657471179962,56.06787109375,0.04856302589178085,0.01095471903681755,14.223442718001024
delta,3d_twosphere_traj,509,0.12270543724298477,0.014590195380151272,0.014590195380151272,,,0.04554236680269241,0.0878739207983017,0.07716307044029236,0.14092306792736053,1024.0,4096.0,0.04563691073219659,4.576838546199724e-05,0.433837890625,0.86279296875,0.0432104617357254,51.48779296875,0.05149296671152115,0.004347421228885651,15.089900207000028
delta,3d_twosphere_traj,877,0.12719786167144775,0.00804637186229229,0.00804637186229229,,,0.048113491386175156,0.0930335521697998,0.0790843665599823,0.1439376324415207,1024.0,4096.0,0.035364936042136946,1.9657225493574515e-05,0.391845703125,0.806640625,0.04519457742571831,50.703369140625,0.05246703326702118,0.002474048174917698,14.517083108999941
delta,3d_twosphere_traj,1123,0.1308371126651764,0.0116647407412529,0.0116647407412529,,,0.05022629350423813,0.0985330119729042,0.08061081171035767,0.14615343511104584,1024.0,4096.0,0.042821158690176324,3.34625510731712e-05,0.3740234375,0.84912109375,0.04717536270618439,50.050048828125,0.057101499289274216,0.0033681015484035015,14.435009210999851
delta,3d_twosphere_traj,2027,0.12364010512828827,0.018559187650680542,0.018559187650680542,,,0.04725588858127594,0.10248235613107681,0.07638421654701233,0.1412588208913803,1024.0,4096.0,0.045420136260408785,7.847513916203752e-05,0.466064453125,0.82763671875,0.04205266013741493,52.18310546875,0.05197056382894516,0.008675094693899155,14.098658041999443
delta,3d_twosphere_traj,3251,0.11838214099407196,0.01717965491116047,0.01717965491116047,,,0.04358978942036629,0.08901003003120422,0.07479235529899597,0.14034433662891388,1024.0,4096.0,0.01409514220991694,6.68610809952952e-05,0.50341796875,0.793212890625,0.03981425613164902,49.0,0.04916910082101822,2.954252704512328e-05,14.657249186002446
delta,3d_vz_2d_ellipse,173,0.3093019425868988,0.03935283049941063,0.03935283049941063,,,0.03282865881919861,0.06669406592845917,0.2764732837677002,0.8295016288757324,1024.0,4096.0,0.07476635514018691,0.00030724055250175297,0.0888671875,0.828369140625,0.2762715816497803,49.0,0.27962526679039,0.0007765169721096754,3.435439888999099
delta,3d_vz_2d_ellipse,271,0.23071622848510742,0.03208495303988457,0.03208495303988457,,,0.04121645912528038,0.10389173775911331,0.18949976563453674,0.5316933393478394,1024.0,4096.0,0.04276234947161465,0.0002501201815903187,0.1181640625,0.639892578125,0.18928316235542297,49.107177734375,0.20134247839450836,0.00041303952457383275,3.7204042759985896
delta,3d_vz_2d_ellipse,509,0.22148945927619934,0.0524938590824604,0.0524938590824604,,,0.04221809655427933,0.12023479491472244,0.1792713701725006,0.5698997974395752,1024.0,4096.0,0.06941378464557273,0.0005895967478863895,0.10693359375,0.778564453125,0.1790572702884674,49.000732421875,0.19042453169822693,0.0008211621316149831,3.7203735369985225
delta,3d_vz_2d_ellipse,877,0.21960662305355072,0.05186685174703598,0.05186685174703598,,,0.03783091530203819,0.07673627883195877,0.18177570402622223,0.5490595698356628,1024.0,4096.0,0.063913470993117,0.0005556117976084352,0.1435546875,0.759521484375,0.18154475092887878,49.04443359375,0.19467198848724365,0.0006557730375789106,4.005611519001832
delta,3d_vz_2d_ellipse,1123,0.3984098434448242,0.03655373677611351,0.03655373677611351,,,0.03639513999223709,0.07145342230796814,0.3620147109031677,0.9475212693214417,1024.0,4096.0,0.08780127889818003,0.00031058667809702456,0.044921875,0.78173828125,0.36188429594039917,49.0,0.36452317237854004,0.0017372024012729526,3.7434841210015293
delta,3d_vz_2d_ellipse,2027,0.21840566396713257,0.06649469584226608,0.06649469584226608,,,0.04042917862534523,0.08668426424264908,0.17797648906707764,0.5061588287353516,1024.0,4096.0,0.08345606283750613,0.0007675898377783597,0.109130859375,0.8408203125,0.17774593830108643,49.013427734375,0.19049286842346191,0.00047297595301643014,3.855935134997708
delta,3d_vz_2d_ellipse,3251,0.24198801815509796,0.046122871339321136,0.046122871339321136,,,0.046283841133117676,0.1277654767036438,0.19570417702198029,0.5484787225723267,1024.0,4096.0,0.06314496314496315,0.0004710085049737245,0.059326171875,0.693115234375,0.19550813734531403,49.010498046875,0.20397672057151794,0.00137186492793262,3.670651619999262
delta,3d_torus_surface_traj,173,0.27251380681991577,0.05931005999445915,0.05931005999445915,,,0.12845495343208313,0.4666934609413147,0.14405885338783264,0.3429683744907379,1024.0,4096.0,0.03666921313980138,0.0006110203685238957,0.41943359375,0.650634765625,0.10014642775058746,49.029541015625,0.15259107947349548,0.00023700876045040786,7.309086518998811
delta,3d_torus_surface_traj,271,0.1863373965024948,0.04657929390668869,0.04657929390668869,,,0.0719386488199234,0.1483393758535385,0.11439874768257141,0.21935492753982544,1024.0,4096.0,0.027707168276563294,0.00041932740714401007,0.424560546875,0.671630859375,0.06962377578020096,49.0,0.13118858635425568,0.0001011117929010652,7.283375483002601
delta,3d_torus_surface_traj,509,0.5386449694633484,0.07261577993631363,0.07261577993631363,,,0.22840571403503418,0.6873142719268799,0.3102392554283142,1.1979182958602905,1024.0,4096.0,0.0956986510562484,0.0010442734928801656,0.186767578125,0.430908203125,0.2803821563720703,49.1728515625,0.38252171874046326,0.005888133775442839,7.273607618000824
delta,3d_torus_surface_traj,877,0.21777838468551636,0.04300433024764061,0.04300433024764061,,,0.10514093935489655,0.3726062774658203,0.11263744533061981,0.2257596254348755,1024.0,4096.0,0.024789164324048044,0.000327981892041862,0.470458984375,0.7109375,0.0643780380487442,50.165771484375,0.15183745324611664,0.0029266702476888895,7.296026176998566
delta,3d_torus_surface_traj,1123,0.3601763844490051,0.06835747510194778,0.06835747510194778,,,0.15348085761070251,0.4764239192008972,0.2066955268383026,0.7072376608848572,1024.0,4096.0,0.06414515716841299,0.000897624937351793,0.293212890625,0.489501953125,0.16781604290008545,49.11181640625,0.25208306312561035,0.0055799055844545364,7.596754082998814
delta,3d_torus_surface_traj,2027,0.4997963011264801,0.06994083523750305,0.06994083523750305,,,0.31101998686790466,1.1367253065109253,0.18877631425857544,0.6480774879455566,1024.0,4096.0,0.061910828025477704,0.0008297530002892017,0.3564453125,0.4208984375,0.1518472135066986,49.026123046875,0.2814789116382599,0.008162211626768112,7.4807565590017475
delta,3d_torus_surface_traj,3251,0.5024667978286743,0.06613396108150482,0.06613396108150482,,,0.22563421726226807,0.7694478034973145,0.27683258056640625,1.0196328163146973,1024.0,4096.0,0.08800405782399189,0.0008073232602328062,0.25244140625,0.453125,0.24168342351913452,49.095703125,0.34043988585472107,0.007660957518965006,7.303921473998344
delta,6d_spatial_arm_up_n6_py,173,0.4646689295768738,0.05777775123715401,0.05777775123715401,,,0.08083036541938782,0.1415490359067917,0.38383856415748596,1.5462749004364014,1024.0,4096.0,0.006591796875,0.0008759626653045416,0.0009765625,0.89892578125,0.3744879364967346,55.267822265625,0.518339991569519,0.20782572031021118,58.89839531300095
delta,6d_spatial_arm_up_n6_py,271,0.4386814534664154,0.09485217928886414,0.09485217928886414,,,0.0765962079167366,0.12899403274059296,0.3620852530002594,1.5019854307174683,1024.0,4096.0,0.0048828125,0.001629762351512909,0.000732421875,0.8984375,0.35153505206108093,55.43505859375,0.516216516494751,0.2913474440574646,58.989009087999875
delta,6d_spatial_arm_up_n6_py,509,0.5559679865837097,0.08808492869138718,0.08808492869138718,,,0.08244212716817856,0.13730379939079285,0.47352588176727295,1.6209286451339722,1024.0,4096.0,0.01708984375,0.0015841221902519464,0.000244140625,0.8974609375,0.46588557958602905,52.21435546875,0.5895696878433228,0.24657650291919708,58.7915125010004
delta,6d_spatial_arm_up_n6_py,877,0.5932055115699768,0.08132700622081757,0.08132700622081757,,,0.08068867772817612,0.13992848992347717,0.5125168561935425,1.744526743888855,1024.0,4096.0,0.009765625,0.0015028787311166525,0.001220703125,0.8984375,0.5035101771354675,51.72607421875,0.6258635520935059,0.24133454263210297,59.25574002400026
delta,6d_spatial_arm_up_n6_py,1123,0.6256754994392395,0.07365601509809494,0.07365601509809494,,,0.08700554072856903,0.15416014194488525,0.5386699438095093,1.662269115447998,1024.0,4096.0,0.013427734375,0.0012003214797005057,0.00048828125,0.89990234375,0.5302295684814453,53.91943359375,0.6419552564620972,0.23020264506340027,59.45423575399764
delta,6d_spatial_arm_up_n6_py,2027,0.5533554553985596,0.06718762964010239,0.06718762964010239,,,0.06171341612935066,0.11259551346302032,0.4916420578956604,1.926544427871704,1024.0,4096.0,0.011962890625,0.0009729580488055944,0.001708984375,0.89697265625,0.3905964195728302,53.1474609375,0.5295830965042114,0.8822445869445801,64.30858158900082
delta,6d_spatial_arm_up_n6_py,3251,0.5489775538444519,0.06716877222061157,0.06716877222061157,,,0.055685583502054214,0.09716971218585968,0.493291974067688,1.869255542755127,1024.0,4096.0,0.008056640625,0.0010763404425233603,0.002197265625,0.89794921875,0.41254952549934387,52.621337890625,0.5756286382675171,0.6368669271469116,60.52832893800223
delta,6d_workspace_sine_surface_pose_traj,173,0.28530314564704895,0.021752854809165,0.021752854809165,,,0.06167060509324074,0.10154479742050171,0.2236325442790985,0.7958933711051941,1024.0,4096.0,0.0009768009768009768,0.00010168230073759332,0.181640625,0.642333984375,0.08988389372825623,61.216064453125,0.3742208778858185,0.016358671709895134,92.87780382799974
delta,6d_workspace_sine_surface_pose_traj,271,0.3246381878852844,0.021970534697175026,0.021970534697175026,,,0.0647040456533432,0.10438109934329987,0.25993412733078003,1.0068793296813965,1024.0,4096.0,0.0017094017094017094,0.00010073266457766294,0.14794921875,0.629638671875,0.10873674601316452,58.252685546875,0.3660474717617035,0.015001654624938965,92.8134805419977
delta,6d_workspace_sine_surface_pose_traj,509,0.31138646602630615,0.0180023405700922,0.0180023405700922,,,0.06273384392261505,0.10447897017002106,0.2486526370048523,0.8869093060493469,1024.0,4096.0,0.0004885197850512946,6.573645805474371e-05,0.174072265625,0.646728515625,0.09555523842573166,60.053466796875,0.36745864152908325,0.014596795663237572,93.38130497900056
delta,6d_workspace_sine_surface_pose_traj,877,0.2982657551765442,0.015032028779387474,0.015032028779387474,,,0.06381800770759583,0.10815265774726868,0.23444774746894836,0.8345487713813782,1024.0,4096.0,0.0009765625,4.3812156945932657e-05,0.144775390625,0.666259765625,0.09851090610027313,62.925537109375,0.3785272240638733,0.013983292505145073,92.42801476100067
delta,6d_workspace_sine_surface_pose_traj,1123,0.30032768845558167,0.013458114117383957,0.013458114117383957,,,0.06831244379281998,0.11229760944843292,0.23201525211334229,0.7998130321502686,1024.0,4096.0,0.0009765625,3.280913006165065e-05,0.10986328125,0.625244140625,0.09988823533058167,60.2587890625,0.3770937919616699,0.009921528398990631,92.4159891340023
delta,6d_workspace_sine_surface_pose_traj,2027,0.32070738077163696,0.018739182502031326,0.018739182502031326,,,0.06314093619585037,0.10587338358163834,0.2575664520263672,0.8991623520851135,1024.0,4096.0,0.001953125,7.382337207673118e-05,0.197509765625,0.635986328125,0.11130012571811676,60.25244140625,0.37127307057380676,0.014462877064943314,92.28225573999953
delta,6d_workspace_sine_surface_pose_traj,3251,0.2963789701461792,0.023162251338362694,0.023162251338362694,,,0.06628507375717163,0.11556943506002426,0.23009389638900757,0.7767729163169861,1024.0,4096.0,0.0007326007326007326,0.00011983735748799518,0.176025390625,0.577880859375,0.09393920004367828,59.967529296875,0.38996195793151855,0.017428848892450333,91.47420862999934
eikonal,2d_ellipse,173,0.020220231264829636,0.015930889174342155,0.015930889174342155,,,0.009511539712548256,0.016558237373828888,0.010708692483603954,0.01871129870414734,1024.0,4096.0,0.0,3.982031194027513e-05,1.0,0.815185546875,0.008878069929778576,19.001220703125,0.024577822536230087,0.0005823893006891012,3.016335045998858
eikonal,2d_ellipse,271,0.02382633090019226,0.011907176114618778,0.011907176114618778,,,0.012190905399620533,0.044687360525131226,0.011635425500571728,0.036542534828186035,1024.0,4096.0,0.0002626740215392698,3.0219654945540242e-05,0.97119140625,0.627685546875,0.00962471030652523,19.002197265625,0.026690242812037468,0.0005175381083972752,2.84504222599935
eikonal,2d_ellipse,509,0.02917376719415188,0.014356007799506187,0.014356007799506187,,,0.01504400372505188,0.05471830442547798,0.014129763469099998,0.04020198434591293,1024.0,4096.0,0.0,5.774115561507642e-05,0.958984375,0.692626953125,0.012580865994095802,19.00048828125,0.03093385323882103,0.0005390773294493556,3.0950378800007456
eikonal,2d_ellipse,877,0.1445794701576233,0.04173893854022026,0.04173893854022026,,,0.0355406254529953,0.14171846210956573,0.10903884470462799,0.7168489694595337,1024.0,4096.0,0.03714436248682824,0.0002454435743857175,0.75341796875,0.75390625,0.10822148621082306,19.014892578125,0.1387224793434143,0.0018750331364572048,3.080044944999827
eikonal,2d_ellipse,1123,0.10291318595409393,0.03321974724531174,0.03321974724531174,,,0.026951055973768234,0.062445018440485,0.0759621262550354,0.48029306530952454,1024.0,4096.0,0.03396029258098224,0.00025816739071160555,0.78955078125,0.717529296875,0.07527035474777222,19.029541015625,0.11309467256069183,0.0034541769418865442,3.072285541002202
eikonal,2d_ellipse,2027,0.02699066512286663,0.017803987488150597,0.017803987488150597,,,0.013859463855624199,0.04171088710427284,0.013131201267242432,0.03583134338259697,1024.0,4096.0,0.0,5.85315574426204e-05,0.983642578125,0.720703125,0.011528223752975464,19.0,0.029081162065267563,0.000519517227075994,2.857962177000445
eikonal,2d_ellipse,3251,0.01718113385140896,0.015190423466265202,0.015190423466265202,,,0.007662697695195675,0.014710040763020515,0.009518436156213284,0.01915588602423668,1024.0,4096.0,0.0,4.339022780186497e-05,1.0,0.927978515625,0.007446357049047947,19.002197265625,0.024677176028490067,0.0005917584639973938,2.723513212000398
eikonal,2d_looped_spiro,173,0.12280496954917908,0.08671604096889496,0.08671604096889496,,,0.04436248540878296,0.10036925226449966,0.07844248414039612,0.3235061764717102,1024.0,4096.0,0.09888947646747752,0.001287473482079804,0.58056640625,0.88623046875,0.07776062190532684,19.072021484375,0.14811813831329346,0.002988708671182394,4.725262129002658
eikonal,2d_looped_spiro,271,0.06009407341480255,0.05562487617135048,0.05562487617135048,,,0.030845124274492264,0.07178610563278198,0.029248951002955437,0.06875628978013992,1024.0,4096.0,0.02786540483701367,0.0006196690374054015,0.787841796875,0.84521484375,0.02826273813843727,19.0,0.0868058055639267,0.0010661532869562507,5.102771285000927
eikonal,2d_looped_spiro,509,0.046609558165073395,0.04509781673550606,0.04509781673550606,,,0.02352382242679596,0.0627811923623085,0.023085733875632286,0.05633668601512909,1024.0,4096.0,0.016600790513833993,0.0003666903357952833,0.917236328125,0.87744140625,0.021878253668546677,19.0,0.07003569602966309,0.0009323984268121421,4.930491317998531
eikonal,2d_looped_spiro,877,0.07926502823829651,0.06693124771118164,0.06693124771118164,,,0.04089196026325226,0.09753019362688065,0.03837306797504425,0.0863344818353653,1024.0,4096.0,0.051995798319327734,0.0009116118308156729,0.711669921875,0.855224609375,0.03759101778268814,19.0,0.10821882635354996,0.0016837758012115955,4.896446619000926
eikonal,2d_looped_spiro,1123,0.0473080538213253,0.044887591153383255,0.044887591153383255,,,0.023878153413534164,0.06348705291748047,0.023429900407791138,0.06290379911661148,1024.0,4096.0,0.013910761154855643,0.0003345622681081295,0.871826171875,0.837890625,0.022261718288064003,19.0,0.0710311159491539,0.000874844379723072,5.078466609000316
eikonal,2d_looped_spiro,2027,0.03371734917163849,0.03218228742480278,0.03218228742480278,,,0.016789399087429047,0.04309137165546417,0.016927950084209442,0.03983381390571594,1024.0,4096.0,0.0036543983294179067,0.00018072163220494986,0.980224609375,0.847412109375,0.015271855518221855,19.0,0.0582173690199852,0.0008601443842053413,5.160586604000855
eikonal,2d_looped_spiro,3251,0.24099260568618774,0.08815573155879974,0.08815573155879974,,,0.06293708086013794,0.15980318188667297,0.1780555248260498,0.8051131963729858,1024.0,4096.0,0.1611635220125786,0.001792981056496501,0.389404296875,0.744384765625,0.17754335701465607,19.032470703125,0.25185707211494446,0.005291550420224667,5.117901600002369
eikonal,2d_planar_arm_line_n2,173,0.04599408060312271,0.0294543094933033,0.0294543094933033,,,0.00835321843624115,0.020523052662611008,0.03764086216688156,0.13761408627033234,1024.0,4096.0,0.008585858585858586,0.00025939021725207567,0.68359375,0.79638671875,0.037101633846759796,19.05712890625,0.3576042056083679,0.014324035495519638,5.149632978998852
eikonal,2d_planar_arm_line_n2,271,0.05138375237584114,0.032397616654634476,0.032397616654634476,,,0.010960888117551804,0.03204037994146347,0.04042286425828934,0.11367896944284439,1024.0,4096.0,0.013363590519415028,0.00027875835075974464,0.562744140625,0.800537109375,0.04009024798870087,19.06689453125,0.35771283507347107,0.01009336020797491,5.338903575000586
eikonal,2d_planar_arm_line_n2,509,0.04193226993083954,0.03148294985294342,0.03148294985294342,,,0.007332023233175278,0.019258907064795494,0.03460024669766426,0.11948822438716888,1024.0,4096.0,0.015345911949685535,0.00022809056099504232,0.697265625,0.810302734375,0.0341610424220562,19.0341796875,0.3603607416152954,0.011089636012911797,5.246374843001831
eikonal,2d_planar_arm_line_n2,877,0.04755987226963043,0.03510831296443939,0.03510831296443939,,,0.010296337306499481,0.021663719788193703,0.03726353496313095,0.1419811099767685,1024.0,4096.0,0.013839959738298943,0.000293671153485775,0.641845703125,0.855712890625,0.03679921478033066,19.0703125,0.36754757165908813,0.013678198680281639,5.307638995996967
eikonal,2d_planar_arm_line_n2,1123,0.2705764174461365,0.03177667409181595,0.03177667409181595,,,0.008680702187120914,0.03029438480734825,0.26189571619033813,1.6810539960861206,1024.0,4096.0,0.021837349397590362,0.00019895049626939,0.61181640625,0.828125,0.2614227533340454,19.107666015625,0.450518399477005,0.00331898289732635,4.990572891998454
eikonal,2d_planar_arm_line_n2,2027,0.045485205948352814,0.03918762132525444,0.03918762132525444,,,0.008561619557440281,0.023472720757126808,0.03692358732223511,0.14630228281021118,1024.0,4096.0,0.015345911949685535,0.0002744186786003411,0.766845703125,0.90771484375,0.03635401278734207,19.044189453125,0.35865163803100586,0.015074290335178375,4.943070507000812
eikonal,2d_planar_arm_line_n2,3251,0.2579488754272461,0.03731594234704971,0.03731594234704971,,,0.009555207565426826,0.024404922500252724,0.24839365482330322,1.6181845664978027,1024.0,4096.0,0.026613105699221692,0.0002600784646347165,0.627685546875,0.893798828125,0.2479143589735031,19.550537109375,0.44059187173843384,0.007125242613255978,5.076708697000868
eikonal,2d_sparse_sine,173,0.06272490322589874,0.02836007811129093,0.02836007811129093,,,0.03163786605000496,0.08897191286087036,0.031087033450603485,0.05853485316038132,1024.0,4096.0,0.001893939393939394,0.00018490810180082917,0.961181640625,0.642822265625,0.029845105484128,19.0,0.07194077223539352,0.0007208194583654404,3.0706690740007616
eikonal,2d_sparse_sine,271,0.06723852455615997,0.027219165116548538,0.027219165116548538,,,0.03360632807016373,0.14214833080768585,0.033632200211286545,0.09580148011445999,1024.0,4096.0,0.0005422993492407809,0.00015795431681908667,0.939697265625,0.664794921875,0.032452523708343506,19.0,0.07172597199678421,0.0006830845959484577,2.7629588529998728
eikonal,2d_sparse_sine,509,0.06157109886407852,0.029396329075098038,0.029396329075098038,,,0.031127166002988815,0.13099411129951477,0.030443934723734856,0.09081663936376572,1024.0,4096.0,0.0013412017167381974,0.00017041851242538542,0.944091796875,0.76318359375,0.029119210317730904,19.0,0.07034467160701752,0.0006109983078204095,2.6597298570013663
eikonal,2d_sparse_sine,877,0.05922769010066986,0.030086087062954903,0.030086087062954903,,,0.02660350501537323,0.09416749328374863,0.03262418508529663,0.0893695056438446,1024.0,4096.0,0.0008062348830959419,0.00016573663742747158,0.943115234375,0.7646484375,0.03128307685256004,19.0,0.06995031237602234,0.000738762435503304,2.8861380580019613
eikonal,2d_sparse_sine,1123,0.0521654449403286,0.033561233431100845,0.033561233431100845,,,0.02209332585334778,0.059451568871736526,0.03007211908698082,0.053590767085552216,1024.0,4096.0,0.0008032128514056225,0.00017033604672178626,0.965087890625,0.760498046875,0.02854016050696373,19.0,0.06744949519634247,0.0006891131633892655,2.8077775620004104
